연도,월,관람객수,단체관람객수,전시,문화,학술,교육,기타,공휴일수,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),month_sin,month_cos,총축제방문객수
1999.0,5.0,185227.0,94053,0.0,0.0,0.0,0.0,0.0,2.0,16.2,22.3,10.2,27.4,6.3,121.5,73.5,0.5,-0.866025403784439,0.0
1999.0,6.0,88840.0,50646,0.0,0.0,0.0,0.0,0.0,1.0,21.0,27.0,15.7,30.4,12.6,163.7,71.5,1.22464679914735e-16,-1.0,0.0
1999.0,7.0,57602.0,10318,0.0,0.0,0.0,0.0,0.0,1.0,23.7,28.6,19.6,32.9,14.7,138.5,36.5,-0.5,-0.866025403784439,0.0
1999.0,8.0,139539.0,11067,0.0,0.0,0.0,0.0,0.0,1.0,24.1,29.0,20.3,33.1,17.6,313.5,135.5,-0.866025403784438,-0.5,14516.66666666667
1999.0,9.0,44694.0,22129,0.0,0.0,0.0,0.0,0.0,3.0,21.2,26.6,17.1,30.1,11.8,324.5,74.5,-1.0,-1.83697019872103e-16,0.0
1999.0,10.0,148371.0,100499,0.0,0.0,0.0,0.0,0.0,1.0,12.3,19.3,6.2,24.7,-1.0,134.5,44.5,-0.866025403784439,0.5,0.0
1999.0,11.0,67444.0,34092,0.0,0.0,0.0,0.0,0.0,0.0,6.1,12.7,0.6,19.0,-4.8,16.5,5.5,-0.5,0.866025403784438,3000.0
1999.0,12.0,32278.0,11533,0.0,0.0,0.0,0.0,0.0,1.0,-0.7,5.1,-6.1,12.5,-14.1,11.9,3.5,-2.44929359829471e-16,1.0,0.0
2000.0,1.0,41879.0,3960,0.0,0.0,0.0,0.0,0.0,1.0,-2.3,2.0,-7.0,10.1,-16.6,52.3,30.5,0.5,0.866025403784439,0.0
2000.0,2.0,25792.0,2615,0.0,0.0,0.0,0.0,0.0,3.0,-2.5,3.1,-8.4,8.3,-14.0,2.7,1.1,0.866025403784439,0.5,0.0
2000.0,3.0,80797.0,15587,0.0,0.0,0.0,0.0,0.0,1.0,4.4,12.2,-3.2,20.1,-9.7,7.1,4.0,1.0,6.12323399573677e-17,0.0
2000.0,4.0,164989.0,99641,0.0,0.0,0.0,0.0,0.0,2.0,9.2,16.2,1.8,21.7,-5.2,36.0,29.0,0.866025403784439,-0.5,0.0
2000.0,5.0,196691.0,96869,0.0,0.0,0.0,0.0,0.0,2.0,15.0,21.3,9.7,28.4,3.6,36.0,19.5,0.5,-0.866025403784439,0.0
2000.0,6.0,94417.0,48463,0.0,0.0,0.0,0.0,0.0,1.0,19.9,25.2,15.4,29.5,10.2,181.0,63.0,1.22464679914735e-16,-1.0,0.0
2000.0,7.0,53771.0,12905,0.0,0.0,0.0,0.0,0.0,1.0,25.3,30.4,21.1,33.2,17.0,83.0,30.5,-0.5,-0.866025403784439,0.0
2000.0,8.0,144788.0,8492,0.0,0.0,0.0,0.0,0.0,1.0,25.3,30.2,21.6,33.4,17.6,636.0,108.5,-0.866025403784438,-0.5,14516.66666666667
2000.0,9.0,51220.0,25610,0.0,0.0,0.0,0.0,0.0,3.0,19.0,24.6,14.4,30.2,8.8,287.5,82.5,-1.0,-1.83697019872103e-16,0.0
2000.0,10.0,137807.0,74666,0.0,0.0,0.0,0.0,0.0,1.0,13.1,20.2,7.0,27.4,-1.3,32.0,24.5,-0.866025403784439,0.5,0.0
2000.0,11.0,59935.0,27603,0.0,0.0,0.0,0.0,0.0,0.0,5.3,12.0,-0.4,22.2,-6.9,32.0,16.0,-0.5,0.866025403784438,3000.0
2000.0,12.0,36477.0,11977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2,-5.7,14.9,-13.5,22.5,8.5,-2.44929359829471e-16,1.0,0.0
2001.0,1.0,24149.0,2393,0.0,0.0,0.0,0.0,0.0,4.0,-4.2,1.1,-10.4,8.9,-23.9,43.5,29.0,0.5,0.866025403784439,0.0
2001.0,2.0,25478.0,3196,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,4.7,-4.8,13.3,-14.1,44.0,13.0,0.866025403784439,0.5,0.0
2001.0,3.0,83917.0,9121,0.0,0.0,0.0,0.0,0.0,1.0,4.3,10.7,-2.3,23.0,-7.8,16.5,6.4,1.0,6.12323399573677e-17,0.0
2001.0,4.0,171905.0,101033,0.0,0.0,0.0,0.0,0.0,1.0,11.9,19.9,3.9,27.2,-4.0,19.0,6.5,0.866025403784439,-0.5,0.0
2001.0,5.0,188780.0,87278,0.0,0.0,0.0,0.0,0.0,2.0,18.6,25.2,12.6,30.3,7.4,15.0,9.5,0.5,-0.866025403784439,0.0
2001.0,6.0,82272.0,34239,0.0,0.0,0.0,0.0,0.0,1.0,22.1,27.1,17.7,32.7,11.1,227.5,78.5,1.22464679914735e-16,-1.0,0.0
2001.0,7.0,48406.0,10515,0.0,0.0,0.0,0.0,0.0,1.0,25.7,30.2,21.9,33.7,18.6,178.0,81.5,-0.5,-0.866025403784439,0.0
2001.0,8.0,147860.0,8969,0.0,0.0,0.0,0.0,0.0,1.0,25.1,31.0,20.3,35.7,15.1,194.5,130.0,-0.866025403784438,-0.5,14516.66666666667
2001.0,9.0,59224.0,30320,0.0,0.0,0.0,0.0,0.0,1.0,20.3,27.7,13.6,31.7,5.0,12.0,8.5,-1.0,-1.83697019872103e-16,0.0
2001.0,10.0,117659.0,72279,0.0,0.0,0.0,0.0,0.0,3.0,14.0,21.0,7.8,24.6,2.2,63.5,45.5,-0.866025403784439,0.5,0.0
2001.0,11.0,68613.0,32559,0.0,0.0,0.0,0.0,0.0,0.0,4.9,12.2,-1.6,16.7,-5.9,6.3,1.5,-0.5,0.866025403784438,3000.0
2001.0,12.0,29912.0,10486,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,3.9,-7.7,11.0,-13.3,18.4,6.2,-2.44929359829471e-16,1.0,0.0
2002.0,1.0,36542.0,3440,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8,-4.6,16.5,-15.3,45.3,12.5,0.5,0.866025403784439,0.0
2002.0,2.0,22940.0,2572,0.0,0.0,0.0,0.0,0.0,3.0,0.2,7.0,-5.7,12.8,-13.6,6.0,3.0,0.866025403784439,0.5,0.0
2002.0,3.0,85288.0,9751,0.0,0.0,0.0,0.0,0.0,1.0,6.3,14.1,-1.2,22.3,-7.5,25.5,10.5,1.0,6.12323399573677e-17,0.0
2002.0,4.0,160486.0,105012,0.0,0.0,0.0,0.0,0.0,1.0,13.1,20.4,6.0,29.6,-1.5,128.0,50.0,0.866025403784439,-0.5,0.0
2002.0,5.0,159564.0,85945,0.0,0.0,0.0,0.0,0.0,2.0,17.3,23.3,11.7,28.7,8.3,104.0,61.0,0.5,-0.866025403784439,0.0
2002.0,6.0,103051.0,17381,0.0,0.0,0.0,0.0,0.0,2.0,21.4,27.6,15.6,32.0,9.6,54.0,39.5,1.22464679914735e-16,-1.0,0.0
2002.0,7.0,51387.0,15461,0.0,0.0,0.0,0.0,0.0,2.0,25.0,29.6,21.1,34.7,17.2,229.5,53.0,-0.5,-0.866025403784439,0.0
2002.0,8.0,140751.0,12016,0.0,0.0,0.0,0.0,0.0,1.0,24.0,27.8,20.9,33.9,18.3,481.5,240.5,-0.866025403784438,-0.5,14516.66666666667
2002.0,9.0,38671.0,15429,0.0,0.0,0.0,0.0,0.0,3.0,19.8,26.0,14.8,31.5,9.3,57.0,16.0,-1.0,-1.83697019872103e-16,0.0
2002.0,10.0,124826.0,82771,0.0,0.0,0.0,0.0,0.0,1.0,11.0,18.0,5.0,26.0,-4.0,91.5,35.0,-0.866025403784439,0.5,0.0
2002.0,11.0,64426.0,32959,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.8,-2.9,19.0,-8.3,42.1,19.0,-0.5,0.866025403784438,3000.0
2002.0,12.0,35816.0,9486,0.0,0.0,0.0,0.0,0.0,2.0,0.1,5.4,-4.7,14.6,-13.0,48.1,12.5,-2.44929359829471e-16,1.0,0.0
2003.0,1.0,38597.0,7494,0.0,0.0,0.0,0.0,0.0,2.0,-4.2,1.4,-9.4,9.6,-23.8,18.6,4.8,0.5,0.866025403784439,0.0
2003.0,2.0,29272.0,5514,0.0,0.0,0.0,0.0,0.0,2.0,0.8,6.2,-4.1,12.3,-13.6,44.0,28.5,0.866025403784439,0.5,0.0
2003.0,3.0,79524.0,8847,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.8,-0.7,20.2,-5.9,38.1,10.0,1.0,6.12323399573677e-17,0.0
2003.0,4.0,174559.0,119285,0.0,0.0,0.0,0.0,0.0,1.0,12.1,18.1,6.1,26.4,-0.8,172.3,47.0,0.866025403784439,-0.5,0.0
2003.0,5.0,162179.0,77838,0.0,0.0,0.0,0.0,0.0,2.0,18.1,24.4,12.3,28.3,5.0,106.0,38.0,0.5,-0.866025403784439,0.0
2003.0,6.0,83281.0,35687,0.0,0.0,0.0,0.0,0.0,1.0,21.0,25.8,16.9,30.2,11.0,178.6,124.0,1.22464679914735e-16,-1.0,0.0
2003.0,7.0,55066.0,11653,0.0,0.0,0.0,0.0,0.0,1.0,22.7,26.9,19.3,31.5,15.1,381.2,86.0,-0.5,-0.866025403784439,0.0
2003.0,8.0,134880.0,12003,0.0,0.0,0.0,0.0,0.0,1.0,22.8,27.0,19.4,32.0,13.3,334.6,74.5,-0.866025403784438,-0.5,14516.66666666667
2003.0,9.0,50356.0,22090,0.0,0.0,0.0,0.0,0.0,3.0,20.1,25.6,15.7,29.2,9.3,264.2,54.0,-1.0,-1.83697019872103e-16,630000.0
2003.0,10.0,123275.0,69898,0.0,0.0,0.0,0.0,0.0,1.0,12.2,19.8,5.5,27.1,-1.0,27.0,10.5,-0.866025403784439,0.5,30000.0
2003.0,11.0,51267.0,20981,0.0,0.0,0.0,0.0,0.0,0.0,8.4,14.4,2.6,24.1,-6.6,46.7,20.0,-0.5,0.866025403784438,3000.0
2003.0,12.0,25623.0,6971,0.0,0.0,0.0,0.0,0.0,1.0,0.2,5.4,-4.5,13.5,-11.1,17.0,7.5,-2.44929359829471e-16,1.0,0.0
2004.0,1.0,29385.0,3275,0.0,0.0,0.0,0.0,0.0,4.0,-3.1,3.4,-8.8,9.5,-16.6,16.4,4.7,0.5,0.866025403784439,0.0
2004.0,2.0,36359.0,3960,0.0,0.0,0.0,0.0,0.0,0.0,1.7,8.4,-4.4,20.6,-11.6,21.3,8.6,0.866025403784439,0.5,0.0
2004.0,3.0,82706.0,11648,0.0,0.0,0.0,0.0,0.0,1.0,5.2,12.0,-1.8,21.7,-9.5,21.5,14.8,1.0,6.12323399573677e-17,0.0
2004.0,4.0,166222.0,105788,0.0,0.0,0.0,0.0,0.0,2.0,11.9,19.6,4.3,29.1,-2.7,67.5,33.5,0.866025403784439,-0.5,0.0
2004.0,5.0,142683.0,65095,0.0,0.0,0.0,0.0,0.0,2.0,17.1,22.7,11.8,28.1,5.4,127.6,43.5,0.5,-0.866025403784439,0.0
2004.0,6.0,75461.0,36114,0.0,0.0,0.0,0.0,0.0,1.0,21.7,27.4,16.5,32.5,9.5,235.0,97.5,1.22464679914735e-16,-1.0,0.0
2004.0,7.0,37441.0,7789,0.0,0.0,0.0,0.0,0.0,1.0,24.7,29.0,21.3,34.7,17.8,365.2,63.0,-0.5,-0.866025403784439,0.0
2004.0,8.0,124147.0,9555,0.0,0.0,0.0,0.0,0.0,1.0,25.2,30.6,21.0,36.7,15.3,229.3,83.0,-0.866025403784438,-0.5,14516.66666666667
2004.0,9.0,42293.0,17310,0.0,0.0,0.0,0.0,0.0,3.0,19.7,25.8,14.6,31.3,10.6,189.0,43.0,-1.0,-1.83697019872103e-16,630000.0
2004.0,10.0,123150.0,69426,0.0,0.0,0.0,0.0,0.0,1.0,13.2,21.7,6.0,25.7,-0.5,4.5,3.5,-0.866025403784439,0.5,30000.0
2004.0,11.0,52281.0,19161,0.0,0.0,0.0,0.0,0.0,0.0,8.2,14.9,2.5,24.1,-2.7,53.0,16.5,-0.5,0.866025403784438,3000.0
2004.0,12.0,37310.0,9952,0.0,0.0,0.0,0.0,0.0,1.0,2.3,7.9,-2.9,18.2,-9.5,33.0,24.5,-2.44929359829471e-16,1.0,0.0
2005.0,1.0,42445.0,5128,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,3.7,-7.6,11.0,-13.1,3.0,1.5,0.5,0.866025403784439,0.0
2005.0,2.0,29448.0,5008,0.0,0.0,0.0,0.0,0.0,3.0,-1.1,3.8,-6.5,12.1,-12.8,29.8,19.5,0.866025403784439,0.5,0.0
2005.0,3.0,97259.0,14101,0.0,0.0,0.0,0.0,0.0,1.0,4.5,10.8,-1.7,20.2,-8.6,37.0,14.5,1.0,6.12323399573677e-17,0.0
2005.0,4.0,164691.0,94874,0.0,0.0,0.0,0.0,0.0,1.0,12.8,20.3,5.5,31.2,-2.0,53.7,24.5,0.866025403784439,-0.5,0.0
2005.0,5.0,176048.0,76101,0.0,0.0,0.0,0.0,0.0,2.0,17.0,24.0,10.3,30.6,4.6,48.0,16.0,0.5,-0.866025403784439,0.0
2005.0,6.0,98670.0,39686,0.0,0.0,0.0,0.0,0.0,1.0,22.5,28.0,18.1,32.4,12.6,183.0,42.5,1.22464679914735e-16,-1.0,0.0
2005.0,7.0,43140.0,10642,0.0,0.0,0.0,0.0,0.0,1.0,25.2,29.9,21.5,35.4,18.1,313.8,83.0,-0.5,-0.866025403784439,0.0
2005.0,8.0,154267.0,11375,0.0,0.0,0.0,0.0,0.0,1.0,24.8,29.9,21.2,36.2,16.5,202.0,44.0,-0.866025403784438,-0.5,14516.66666666667
2005.0,9.0,49407.0,20897,0.0,0.0,0.0,0.0,0.0,3.0,21.5,27.0,17.4,32.2,12.0,377.5,162.0,-1.0,-1.83697019872103e-16,630000.0
2005.0,10.0,120823.0,62930,0.0,0.0,0.0,0.0,0.0,1.0,13.3,20.3,7.6,24.8,-1.2,26.7,10.0,-0.866025403784439,0.5,30000.0
2005.0,11.0,50190.0,19884,0.0,0.0,0.0,0.0,0.0,0.0,7.1,14.2,0.7,23.7,-6.9,23.5,9.0,-0.5,0.866025403784438,3000.0
2005.0,12.0,17251.0,6470,0.0,0.0,0.0,0.0,0.0,1.0,-4.6,0.9,-10.3,13.3,-17.8,11.3,2.0,-2.44929359829471e-16,1.0,0.0
2006.0,1.0,28930.0,3966,0.0,0.0,0.0,0.0,0.0,4.0,-0.9,4.0,-5.3,12.3,-13.6,25.2,14.0,0.5,0.866025403784439,0.0
2006.0,2.0,28582.0,3576,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,4.9,-5.2,12.3,-15.6,18.5,9.5,0.866025403784439,0.5,0.0
2006.0,3.0,94342.0,15531,0.0,0.0,0.0,0.0,0.0,1.0,4.5,11.1,-2.6,19.2,-9.5,6.1,2.0,1.0,6.12323399573677e-17,0.0
2006.0,4.0,126459.0,74703,0.0,0.0,0.0,0.0,0.0,0.0,10.7,16.7,4.7,23.3,-0.8,78.6,31.5,0.866025403784439,-0.5,0.0
2006.0,5.0,170857.0,62203,0.0,0.0,0.0,0.0,0.0,2.0,17.8,23.7,12.2,29.3,7.0,79.0,33.0,0.5,-0.866025403784439,0.0
2006.0,6.0,95687.0,30894,0.0,0.0,0.0,0.0,0.0,1.0,20.7,26.3,16.1,30.3,12.1,120.0,43.5,1.22464679914735e-16,-1.0,0.0
2006.0,7.0,40274.0,8185,0.0,0.0,0.0,0.0,0.0,1.0,22.3,26.0,19.7,30.8,16.6,535.1,137.5,-0.5,-0.866025403784439,0.0
2006.0,8.0,113255.0,10061,0.0,0.0,0.0,0.0,0.0,1.0,25.0,30.6,20.7,33.5,17.3,63.5,17.5,-0.866025403784438,-0.5,14516.66666666667
2006.0,9.0,55982.0,26805,0.0,0.0,0.0,0.0,0.0,0.0,17.8,24.5,12.1,29.6,6.8,22.2,6.5,-1.0,-1.83697019872103e-16,630000.0
2006.0,10.0,139940.0,51271,0.0,0.0,0.0,0.0,0.0,4.0,14.4,22.2,8.0,26.2,0.4,21.6,20.5,-0.866025403784439,0.5,30000.0
2006.0,11.0,51416.0,20650,0.0,0.0,0.0,0.0,0.0,0.0,6.2,12.3,0.3,20.7,-4.9,56.3,31.5,-0.5,0.866025403784438,10750.0
2006.0,12.0,32342.0,9819,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,5.4,-5.1,12.3,-14.3,17.2,4.5,-2.44929359829471e-16,1.0,0.0
2007.0,1.0,35240.0,5672,0.0,0.0,0.0,0.0,0.0,1.0,-1.9,3.8,-7.1,10.1,-13.6,9.4,3.5,0.5,0.866025403784439,0.0
2007.0,2.0,30535.0,4527,0.0,0.0,0.0,0.0,0.0,3.0,2.1,9.1,-3.6,15.8,-11.6,34.1,20.5,0.866025403784439,0.5,0.0
2007.0,3.0,90472.0,14397,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.3,0.4,20.3,-6.0,108.3,27.0,1.0,6.12323399573677e-17,0.0
2007.0,4.0,117865.0,68561,0.0,0.0,0.0,0.0,0.0,0.0,10.9,17.7,3.9,25.6,-1.8,35.3,15.0,0.866025403784439,-0.5,0.0
2007.0,5.0,146865.0,64919,0.0,0.0,0.0,0.0,0.0,2.0,17.5,24.0,11.8,28.8,7.5,126.2,47.5,0.5,-0.866025403784439,0.0
2007.0,6.0,80517.0,27310,0.0,0.0,0.0,0.0,0.0,1.0,22.1,27.5,17.2,32.0,13.6,106.7,44.0,1.22464679914735e-16,-1.0,0.0
2007.0,7.0,44835.0,6780,0.0,0.0,0.0,0.0,0.0,1.0,23.9,28.1,20.6,31.6,16.8,215.6,58.0,-0.5,-0.866025403784439,0.0
2007.0,8.0,155640.0,7120,0.0,0.0,0.0,0.0,0.0,1.0,25.8,30.1,22.6,34.9,18.2,470.6,144.5,-0.866025403784438,-0.5,14516.66666666667
2007.0,9.0,39775.0,14068,0.0,0.0,0.0,0.0,0.0,3.0,21.2,25.3,17.9,32.0,11.3,353.3,85.0,-1.0,-1.83697019872103e-16,630000.0
2007.0,10.0,137700.0,65424,0.0,0.0,0.0,0.0,0.0,1.0,14.5,20.6,9.5,26.5,1.8,43.4,27.5,-0.866025403784439,0.5,30000.0
2007.0,11.0,55188.0,20596,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.6,0.4,20.8,-6.6,15.6,6.0,-0.5,0.866025403784438,10750.0
2007.0,12.0,66627.0,14674,0.0,0.0,0.0,0.0,0.0,2.0,1.4,6.5,-2.7,14.8,-8.1,43.9,12.4,-2.44929359829471e-16,1.0,0.0
2008.0,1.0,43182.0,28,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.3,-6.1,9.1,-12.9,17.5,13.5,0.5,0.866025403784439,0.0
2008.0,2.0,35268.0,0,0.0,0.0,0.0,0.0,0.0,3.0,-2.5,3.8,-8.8,13.2,-13.4,11.1,5.6,0.866025403784439,0.5,0.0
2008.0,3.0,100498.0,240,0.0,0.0,0.0,0.0,0.0,1.0,6.2,12.9,0.2,20.7,-5.6,40.1,32.0,1.0,6.12323399573677e-17,0.0
2008.0,4.0,173176.0,0,0.0,0.0,0.0,0.0,0.0,1.0,12.9,20.0,5.6,28.1,-1.2,34.0,11.0,0.866025403784439,-0.5,0.0
2008.0,5.0,207512.0,0,0.0,0.0,0.0,0.0,0.0,2.0,17.6,23.8,11.7,29.5,6.3,62.6,51.0,0.5,-0.866025403784439,0.0
2008.0,6.0,94561.0,0,0.0,0.0,0.0,0.0,0.0,1.0,21.1,26.0,16.9,29.4,12.7,126.7,68.5,1.22464679914735e-16,-1.0,0.0
2008.0,7.0,49493.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,30.1,22.4,33.4,19.2,287.2,85.0,-0.5,-0.866025403784439,0.0
2008.0,8.0,134292.0,0,0.0,0.0,0.0,0.0,0.0,1.0,24.6,29.6,20.2,34.2,15.6,138.8,39.0,-0.866025403784438,-0.5,14516.66666666667
2008.0,9.0,64673.0,0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,27.1,16.3,31.4,7.3,89.3,33.5,-1.0,-1.83697019872103e-16,630000.0
2008.0,10.0,155918.0,0,0.0,0.0,0.0,0.0,0.0,1.0,14.6,21.9,8.6,27.8,3.2,30.4,16.0,-0.866025403784439,0.5,30000.0
2008.0,11.0,100321.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,12.9,0.9,22.0,-8.0,16.6,5.5,-0.5,0.866025403784438,10750.0
2008.0,12.0,59760.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,6.4,-3.6,15.8,-11.1,15.8,5.5,-2.44929359829471e-16,1.0,0.0
2009.0,1.0,43660.0,5141,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,3.4,-8.7,12.0,-18.2,13.3,5.4,0.5,0.866025403784439,0.0
2009.0,2.0,45314.0,10170,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.6,-2.6,18.6,-10.2,16.0,11.0,0.866025403784439,0.5,0.0
2009.0,3.0,109239.0,30778,0.0,0.0,0.0,0.0,0.0,1.0,6.1,12.2,0.0,23.1,-6.3,51.6,21.0,1.0,6.12323399573677e-17,0.0
2009.0,4.0,154635.0,93054,0.0,0.0,0.0,0.0,0.0,0.0,11.7,19.0,4.6,27.7,-2.0,30.6,22.5,0.866025403784439,-0.5,0.0
2009.0,5.0,192928.0,80050,0.0,0.0,0.0,0.0,0.0,2.0,18.4,25.0,12.1,29.7,6.6,112.6,63.5,0.5,-0.866025403784439,0.0
2009.0,6.0,85812.0,45707,0.0,0.0,0.0,0.0,0.0,1.0,22.3,28.0,16.9,32.5,12.1,55.6,24.0,1.22464679914735e-16,-1.0,0.0
2009.0,7.0,60867.0,24892,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.7,20.0,31.9,17.5,335.8,102.0,-0.5,-0.866025403784439,0.0
2009.0,8.0,122370.0,24367,0.0,0.0,0.0,0.0,0.0,1.0,24.8,29.8,20.5,33.3,14.9,212.3,52.0,-0.866025403784438,-0.5,14516.66666666667
2009.0,9.0,76379.0,21262,0.0,0.0,0.0,0.0,0.0,0.0,20.4,26.5,15.1,30.8,11.4,30.8,11.5,-1.0,-1.83697019872103e-16,630000.0
2009.0,10.0,137403.0,36588,0.0,0.0,0.0,0.0,0.0,3.0,14.6,22.1,8.1,27.6,4.2,61.1,28.0,-0.866025403784439,0.5,30000.0
2009.0,11.0,58137.0,17578,0.0,0.0,0.0,0.0,0.0,0.0,6.9,11.6,2.2,22.4,-6.3,39.7,19.0,-0.5,0.866025403784438,10750.0
2009.0,12.0,54272.0,15965,0.0,0.0,0.0,0.0,0.0,1.0,-0.6,3.9,-5.2,11.2,-13.7,40.5,15.5,-2.44929359829471e-16,1.0,0.0
2010.0,1.0,49831.0,12694,0.0,0.0,0.0,0.0,0.0,1.0,-3.9,1.4,-9.4,9.1,-19.5,40.7,18.5,0.5,0.866025403784439,0.0
2010.0,2.0,42473.0,10630,0.0,0.0,0.0,0.0,0.0,3.0,1.6,6.2,-2.7,19.8,-11.3,50.4,16.0,0.866025403784439,0.5,0.0
2010.0,3.0,116219.0,35362,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.3,0.5,18.2,-4.1,73.8,20.5,1.0,6.12323399573677e-17,0.0
2010.0,4.0,181476.0,103469,0.0,0.0,0.0,0.0,0.0,0.0,9.6,15.6,3.8,22.9,-1.6,61.0,24.0,0.866025403784439,-0.5,0.0
2010.0,5.0,245978.0,81621,0.0,0.0,0.0,0.0,0.0,2.0,17.6,23.7,11.8,30.5,2.3,84.0,39.0,0.5,-0.866025403784439,0.0
2010.0,6.0,120696.0,68970,0.0,0.0,0.0,0.0,0.0,2.0,23.1,28.8,17.9,32.7,11.8,37.0,23.0,1.22464679914735e-16,-1.0,0.0
2010.0,7.0,74618.0,26675,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.3,22.3,33.3,19.2,171.0,54.0,-0.5,-0.866025403784439,0.0
2010.0,8.0,150615.0,31874,0.0,0.0,0.0,0.0,0.0,1.0,26.9,31.1,23.8,34.9,21.6,486.1,68.0,-0.866025403784438,-0.5,14516.66666666667
2010.0,9.0,90985.0,44054,0.0,0.0,0.0,0.0,0.0,3.0,21.6,26.8,17.5,33.0,4.8,316.9,104.0,-1.0,-1.83697019872103e-16,630000.0
